customer_id,name,age,gender,city,preferred_channel,loyalty_score,historical_engagement
C04807,Sean Hess,55,F,Manama,SMS,0.46,76
C04808,Lisa Park,46,F,Isa Town,Email,0.87,94
C04809,Valerie White,39,F,Manama,Email,0.59,40
C04810,Kenneth Hughes,61,F,Muharraq,SMS,0.08,61
C04811,Terry Phillips,47,F,Muharraq,SMS,0.1,98
C04812,Hector Kelly,42,M,Muharraq,Call,0.83,94
C04813,Cassandra Reed,18,F,Riffa,App,0.42,79
C04814,George Simmons MD,63,M,Riffa,Call,0.13,12
C04815,Michael Wilson,28,M,Muharraq,Call,0.62,79
C04816,Timothy Morgan,19,M,Muharraq,Call,0.26,97
C04817,April Murray,32,M,Isa Town,Call,0.78,81
C04818,Jeffrey Walker,63,F,Muharraq,App,0.22,88
C04819,Julie Smith,44,M,Riffa,App,0.57,46
C04820,Savannah Jacobs,43,M,Isa Town,App,0.6,39
C04821,Michael Duarte,63,F,Isa Town,App,0.97,18
C04822,Walter Bowers,42,M,Muharraq,Email,0.33,31
C04823,Calvin Rios,30,F,Muharraq,App,0.6,88
C04824,David Lewis DDS,48,M,Riffa,SMS,0.18,90
C04825,Nicole Dixon,58,M,Manama,Call,0.26,27
C04826,Anthony Edwards,24,M,Muharraq,SMS,0.33,67
C04827,John Adams,41,F,Muharraq,App,0.07,61
C04828,Michael Arellano,49,F,Manama,Call,0.1,16
C04829,Timothy Anderson,54,M,Muharraq,SMS,0.07,48
C04830,Alan Larsen,25,F,Manama,Email,0.91,30
C04831,Adrian Richardson,21,M,Manama,Call,0.64,44
C04832,Colleen Jimenez,31,M,Riffa,Call,0.42,20
C04833,Laurie Cantu,46,F,Muharraq,Email,0.9,2
C04834,James Allen,43,M,Manama,Email,0.17,82
C04835,Joseph Lewis,51,M,Muharraq,Call,0.43,54
C04836,Alexis Bradley,38,M,Muharraq,Call,0.39,25
C04837,Shawna Butler,40,F,Riffa,Call,0.44,15
C04838,Matthew Williams,22,F,Muharraq,App,0.53,11
C04839,Colin Fox,39,F,Muharraq,App,0.82,76
C04840,Janice Johnson,48,M,Isa Town,SMS,0.04,72
C04841,William Cruz,23,M,Riffa,Email,0.04,74
C04842,Mark Boone,30,F,Riffa,SMS,0.21,8
C04843,Michael Cooper,44,M,Manama,Email,0.62,18
C04844,Curtis Hughes,42,F,Riffa,Call,0.75,9
C04845,Jay Gonzalez,58,F,Muharraq,Email,0.4,41
C04846,Debra Parks,25,F,Isa Town,SMS,0.17,16
C04847,Stephanie Dalton,56,F,Isa Town,SMS,0.58,59
C04848,Aaron Flores,35,M,Manama,Email,0.6,1
C04849,Melissa Bates,31,M,Riffa,SMS,0.29,36
C04850,Aaron Clark,50,F,Muharraq,App,0.52,45
C04851,Kevin Arnold,65,M,Riffa,SMS,0.02,88
C04852,Amanda Velazquez,48,F,Riffa,App,0.75,40
C04853,Ricardo Barber,44,F,Muharraq,SMS,0.24,14
C04854,Kayla Waller,23,F,Riffa,Email,0.14,79
C04855,Larry Morgan Jr.,18,M,Isa Town,SMS,0.31,21
C04856,Mark Thompson,20,M,Isa Town,SMS,0.51,59
C04857,Anthony Meyer,51,F,Muharraq,Call,0.65,43
C04858,William Jackson PhD,52,M,Muharraq,Email,0.06,84
C04859,Lisa Stewart,58,M,Manama,Call,0.94,54
C04860,Christopher Long,51,M,Muharraq,App,0.2,49
C04861,Calvin Hunt,43,M,Manama,App,0.65,86
C04862,Vincent Clark,22,F,Isa Town,App,0.71,6
C04863,Bradley Robinson,40,F,Riffa,SMS,0.9,29
C04864,Mary Smith,33,M,Isa Town,Call,0.66,25
C04865,Tiffany Lopez,49,F,Muharraq,Email,0.06,57
C04866,Brandon Klein,32,F,Riffa,Email,0.11,95
C04867,Elizabeth Cervantes,31,F,Manama,App,0.19,94
C04868,Jacqueline Powell,43,M,Riffa,App,0.67,84
C04869,Julie Ramirez,46,F,Riffa,SMS,0.91,48
C04870,Lisa Nichols,27,F,Muharraq,SMS,0.22,82
C04871,Nicole Williams,51,F,Manama,App,0.85,23
C04872,Joe Gregory,40,F,Manama,SMS,0.72,37
C04873,Joshua Baker,47,F,Muharraq,SMS,0.88,96
C04874,Aaron Burton,63,F,Muharraq,Call,0.68,88
C04875,Tanya Boyd,51,F,Riffa,App,0.01,30
C04876,Jeffrey Fields,44,M,Isa Town,Call,0.37,97
C04877,Dawn Potter,18,M,Muharraq,App,0.61,71
C04878,Jennifer Smith,65,F,Manama,Email,0.91,67
C04879,Rachel Lane,52,M,Manama,App,0.25,96
C04880,Katie Hughes,65,F,Riffa,Call,0.95,44
C04881,Amanda Davidson,20,F,Manama,SMS,1.0,60
C04882,Brittany Smith,55,F,Riffa,App,0.31,12
C04883,Patricia Miller,42,F,Riffa,App,0.31,22
C04884,Kenneth Freeman,46,F,Riffa,App,0.7,0
C04885,Alexander Freeman,29,F,Muharraq,SMS,0.6,4
C04886,Ana Harris,26,F,Isa Town,Call,0.04,88
C04887,Nicholas Turner,21,M,Riffa,SMS,0.6,6
C04888,Valerie Garcia,24,F,Muharraq,Email,0.48,22
C04889,Brian Carrillo,60,F,Isa Town,Call,0.58,74
C04890,Henry Collins,20,M,Manama,SMS,0.68,21
C04891,Austin Martinez,64,F,Muharraq,Email,0.91,37
C04892,Matthew Frederick,44,M,Riffa,Email,0.34,38
C04893,Tom Jenkins,56,F,Riffa,Call,0.43,52
C04894,Michelle Chapman,25,F,Isa Town,Email,0.62,51
C04895,David Lambert,29,M,Muharraq,Call,0.28,39
C04896,Anthony Clark,63,F,Riffa,App,0.43,62
C04897,Mary Barnett,59,F,Manama,SMS,0.08,48
C04898,Steven Thomas,46,M,Isa Town,Email,0.58,2
C04899,Eric Robinson,44,M,Riffa,App,0.76,9
C04900,Daniel Davila,61,M,Manama,Call,0.52,19
C04901,Alicia White,45,F,Riffa,SMS,0.69,84
C04902,Jamie Harrison,52,F,Isa Town,App,0.86,39
C04903,Lisa Hensley,60,F,Manama,Email,0.98,3
C04904,Donald Reyes,27,F,Isa Town,Email,0.74,42
C04905,Brian Potter,34,M,Muharraq,SMS,0.45,57
C04906,Tonya Graham,48,M,Isa Town,Email,0.57,80
C04907,Peter Hull,44,F,Riffa,Call,0.46,17
C04908,Micheal Dalton,32,M,Muharraq,Email,0.16,47
C04909,Ashley Lewis,38,F,Muharraq,App,0.15,31
C04910,Lisa Little,38,F,Riffa,SMS,0.32,42
C04911,Dustin Jefferson,53,F,Manama,Email,0.74,42
C04912,Robert Clark,21,F,Manama,App,0.09,8
C04913,Jordan Oneal,30,M,Manama,Call,0.11,20
C04914,Carly Joseph,43,M,Isa Town,App,0.81,86
C04915,Edward Miller,19,M,Muharraq,Call,0.03,14
C04916,Dana Martinez,30,F,Manama,App,0.45,5
C04917,Richard Larson,23,F,Isa Town,App,0.59,18
C04918,Kelly Rodriguez,19,F,Muharraq,Email,0.91,0
C04919,Leslie Thomas,23,M,Riffa,Call,0.17,60
C04920,Ebony Oneal,53,M,Riffa,Email,0.37,91
C04921,Laura Park,48,M,Isa Town,Email,0.08,68
C04922,Amy Morris,32,F,Manama,SMS,0.71,11
C04923,Jay Robertson,21,F,Muharraq,SMS,0.24,37
C04924,Brian Browning,54,F,Isa Town,Email,0.6,73
C04925,Joshua Gardner,63,M,Muharraq,Call,0.12,45
C04926,Jason Morgan,39,F,Riffa,App,0.36,40
C04927,Sarah Newman,46,F,Muharraq,App,0.85,46
C04928,Troy Bailey,61,F,Muharraq,Call,0.38,19
C04929,Michelle Cervantes,27,F,Muharraq,Call,0.05,6
C04930,Joanna Peterson,23,M,Muharraq,App,0.68,3
C04931,Lisa Torres,21,F,Manama,Email,0.08,54
C04932,Laura Carter,38,M,Muharraq,Email,0.66,36
C04933,Andrea Knight,53,F,Manama,Call,0.73,46
C04934,Shane Burton,30,F,Isa Town,SMS,0.89,97
C04935,Charles Jones,60,M,Riffa,SMS,0.09,66
C04936,Morgan Wagner,52,M,Manama,SMS,0.51,28
C04937,Samantha Bowman,49,F,Riffa,SMS,0.27,86
C04938,Janet Hudson,62,M,Muharraq,Email,0.85,41
C04939,Brad Wagner,64,M,Riffa,SMS,0.26,47
C04940,Matthew Miller,32,M,Riffa,Call,0.16,15
C04941,Cindy Brady,37,F,Riffa,Call,0.08,58
C04942,Lucas Jones,32,M,Isa Town,SMS,0.82,13
C04943,Jason Lawson,64,F,Manama,Call,0.28,33
C04944,Rebecca Murphy,42,M,Riffa,App,0.13,39
C04945,Isabel Russell,41,F,Riffa,SMS,0.6,18
C04946,Mark Powers,42,M,Manama,App,0.54,21
C04947,Rebecca Parks,40,F,Isa Town,SMS,0.66,73
C04948,Tammy Scott,25,M,Isa Town,Call,0.01,3
C04949,Lindsay Torres,47,M,Muharraq,App,0.4,13
C04950,Benjamin Bates,60,M,Isa Town,SMS,0.4,23
C04951,Anthony Macdonald,39,F,Muharraq,Email,0.46,60
C04952,Ashley Daniels,35,F,Muharraq,App,0.13,7
C04953,Kelly Sosa,63,M,Manama,App,0.75,63
C04954,Daniel Bowers,55,M,Riffa,App,0.41,46
C04955,Sheila Skinner,35,F,Riffa,Email,0.01,23
C04956,Thomas Barnes,20,F,Muharraq,Email,0.8,3
C04957,Victoria Ward,51,M,Manama,SMS,0.83,9
C04958,Emily Cain,53,F,Isa Town,SMS,0.33,63
C04959,Jill Anderson,36,M,Isa Town,Call,0.74,43
C04960,John Freeman,48,F,Manama,App,0.9,77
C04961,John Lang,38,F,Isa Town,App,0.87,49
C04962,Maria Taylor,48,M,Riffa,App,0.1,66
C04963,Richard Alexander,28,M,Isa Town,Email,0.79,99
C04964,Kathy Chang,58,M,Riffa,App,0.73,16
C04965,Deborah Parker,33,M,Muharraq,SMS,0.81,71
C04966,Zachary Wolfe,28,F,Muharraq,App,0.57,11
C04967,Monica Smith,47,M,Muharraq,App,0.02,14
C04968,Michelle Greene,24,F,Riffa,App,0.07,86
C04969,Anthony Kirby,23,M,Isa Town,SMS,0.75,7
C04970,Alicia Gibson,45,F,Isa Town,App,0.3,40
C04971,Brian Davis,48,M,Isa Town,Email,0.26,42
C04972,Jennifer Brown,33,M,Manama,App,0.59,3
C04973,Sheena Sullivan,56,M,Isa Town,SMS,0.11,37
C04974,Christina Fry,27,M,Riffa,Email,0.72,35
C04975,April Ortega,21,F,Isa Town,Email,0.87,78
C04976,Brianna Perez,46,M,Riffa,SMS,0.48,21
C04977,Rita Levine,46,F,Isa Town,Call,0.11,51
C04978,Teresa Patton,47,M,Isa Town,App,0.14,79
C04979,Kevin Melendez,29,F,Riffa,SMS,0.07,29
C04980,Gordon Thomas,45,F,Muharraq,SMS,0.45,60
C04981,Billy Smith,47,M,Riffa,SMS,0.16,3
C04982,Robert Rocha,48,F,Muharraq,Call,0.2,84
C04983,Lisa Krueger,27,M,Muharraq,Call,0.72,32
C04984,Dana Stewart,56,F,Manama,Email,0.16,33
C04985,Jesse Baker,20,M,Muharraq,SMS,0.08,33
C04986,Paige Barber,51,F,Muharraq,SMS,0.41,60
C04987,Hannah Price,28,F,Riffa,App,0.5,93
C04988,Karen Figueroa,48,M,Manama,Call,0.16,45
C04989,Gregory Davis DVM,54,F,Muharraq,App,0.83,42
C04990,Alexandra Nguyen,44,M,Riffa,App,0.99,41
C04991,Eric Rice,52,M,Riffa,SMS,0.11,95
C04992,Selena Brooks,48,F,Riffa,App,0.96,100
C04993,Connie Simpson,20,M,Riffa,SMS,0.83,56
C04994,Mrs. Donna Pierce,22,F,Manama,Call,0.34,88
C04995,Zachary Mullen,59,M,Manama,SMS,0.81,67
C04996,Dr. Danielle Ellis,27,M,Isa Town,Email,0.69,18
C04997,Jonathan Nielsen,62,M,Isa Town,SMS,0.05,18
C04998,Tonya Ortiz,47,M,Muharraq,SMS,0.18,71
C04999,Anthony Santana,65,M,Manama,SMS,0.78,99
C05000,Megan Rice,59,M,Isa Town,App,0.99,78
C05001,Angela Lucero,39,F,Riffa,Email,0.11,40
C05002,Joshua Huerta,33,M,Manama,Email,0.51,2
C05003,Elizabeth Taylor,44,F,Riffa,App,1.0,25
C05004,Selena Koch,18,F,Isa Town,Email,0.53,43
C05005,Matthew Holden,38,M,Muharraq,Call,0.89,32
C05006,Dr. Maria Wilson,28,M,Isa Town,Email,0.89,8
C05007,Steve Bray,62,M,Manama,Email,0.18,76
C05008,Tammy Bishop,47,F,Muharraq,Email,0.82,55
C05009,Melissa Villanueva,34,F,Manama,Call,0.08,1
C05010,Stacy Hayes,57,M,Riffa,App,0.46,59
C05011,Rachel Sherman,46,F,Manama,App,0.29,45
C05012,Joseph Stevens,64,M,Muharraq,SMS,0.38,53
C05013,Nicholas Lambert,55,F,Isa Town,Call,0.09,31
C05014,Michael Hernandez,22,M,Isa Town,Call,0.97,95
C05015,Tracy Perkins,28,M,Muharraq,SMS,0.89,67
C05016,Thomas Odonnell,30,M,Muharraq,Call,0.85,100
C05017,Andrew Davis,49,M,Muharraq,SMS,0.14,66
C05018,Kimberly Hernandez,27,F,Riffa,SMS,0.01,22
C05019,Alexandra Fisher,20,M,Manama,Call,0.67,41
C05020,Amanda Johnson,37,M,Isa Town,App,0.04,98
C05021,Jennifer Avery,45,F,Manama,SMS,0.9,37
C05022,Lisa Sanders,44,M,Isa Town,SMS,0.75,57
C05023,Allison Williams,28,F,Isa Town,Email,0.49,77
C05024,Betty Jones,26,F,Isa Town,Email,0.81,70
C05025,Manuel White,28,M,Riffa,App,0.88,7
C05026,Deborah Martinez,33,F,Isa Town,SMS,0.78,52
C05027,Samantha Fox,58,F,Riffa,App,0.78,82
C05028,Mrs. Ashley Keith,23,M,Muharraq,Email,0.74,29
C05029,Lorraine Hobbs,27,F,Manama,Email,0.83,75
C05030,Samantha Owens,42,M,Isa Town,Email,0.63,60
C05031,Hunter Garcia,36,M,Isa Town,SMS,0.44,94
C05032,Mr. Elijah Thomas,21,M,Isa Town,SMS,0.32,45
C05033,Jeremy Bishop,31,F,Isa Town,App,0.06,31
C05034,April Martinez,31,M,Riffa,Email,0.93,35
C05035,Kathryn Davis,32,M,Muharraq,App,0.32,20
C05036,Samuel Ward,23,F,Muharraq,Email,0.74,30
C05037,Tina Arias,57,M,Muharraq,App,0.35,17
C05038,David James,20,M,Manama,SMS,0.24,47
C05039,Travis West,45,M,Isa Town,App,0.93,59
C05040,Danny Chapman,40,F,Muharraq,App,0.91,83
C05041,Danny Reilly,53,M,Riffa,Email,0.0,44
C05042,Kevin Obrien,30,F,Muharraq,Call,0.19,73
C05043,Ashley Smith,19,F,Muharraq,Call,0.22,22
C05044,Franklin Bishop,24,M,Manama,Email,0.09,64
C05045,Regina Fernandez,47,M,Riffa,Email,0.62,93
C05046,John Russo,23,M,Isa Town,Call,0.75,73
C05047,Ann Hooper,39,M,Riffa,SMS,0.12,83
C05048,Jordan Walker,52,F,Isa Town,Email,0.7,93
C05049,Cathy Webb,28,F,Riffa,Email,0.44,50
C05050,Natasha Johnson,36,F,Muharraq,App,0.61,100
C05051,Tiffany Hubbard,52,M,Manama,Email,0.89,1
C05052,Steven Lewis,29,M,Riffa,SMS,0.31,55
C05053,Michelle Burton,48,M,Riffa,Call,0.33,78
C05054,Jackie Allen,62,M,Muharraq,Call,0.12,33
C05055,Mr. Kevin Patterson,36,F,Isa Town,App,0.28,53
C05056,Joshua Evans,54,M,Manama,SMS,0.35,10
C05057,Justin Cole,23,M,Muharraq,SMS,0.21,85
C05058,Cynthia Hernandez,27,F,Isa Town,SMS,0.73,46
C05059,Sonia Delgado,29,M,Manama,Email,0.92,64
C05060,Jeff Miller,46,M,Muharraq,SMS,0.68,98
C05061,Terry Phelps,20,F,Riffa,Email,0.43,16
C05062,Elizabeth Phillips,26,F,Isa Town,SMS,0.06,8
C05063,Kevin Jones,39,F,Manama,App,0.03,49
C05064,Craig Mitchell,32,M,Riffa,Call,0.12,26
C05065,Kenneth Escobar,59,M,Muharraq,Call,0.35,20
C05066,Vincent Wells,51,F,Isa Town,SMS,0.14,60
C05067,Randy Walker,64,M,Manama,Call,0.73,68
C05068,Evan Mccann,23,M,Isa Town,SMS,0.9,29
C05069,Melanie Howell,64,F,Muharraq,Call,0.28,3
C05070,Robin Vega,53,M,Manama,Email,0.45,11
C05071,Paige Villanueva,35,M,Riffa,Call,0.86,51
C05072,Samuel Harper,18,F,Muharraq,Call,0.07,69
C05073,Sarah Gutierrez,55,M,Muharraq,Email,0.52,100
C05074,Richard Reynolds,46,F,Muharraq,App,0.79,85
C05075,Ashley Brown,55,F,Isa Town,Call,0.22,36
C05076,Kristopher Shah,59,M,Isa Town,SMS,0.99,98
C05077,Victoria Miller,52,F,Manama,Call,0.49,15
C05078,Tyler Carter,25,F,Riffa,SMS,0.72,63
C05079,Jonathan Powers,29,M,Isa Town,Call,0.9,93
C05080,Krystal Holt,50,F,Manama,Call,0.23,31
C05081,Deborah Montgomery,31,M,Isa Town,SMS,0.11,85
C05082,Michael Orozco,39,M,Isa Town,Call,0.84,34
C05083,Steven Sims,22,M,Isa Town,SMS,0.06,81
C05084,Eric Hernandez,20,M,Riffa,Email,0.84,38
C05085,Ashley Martin,56,M,Riffa,SMS,0.84,42
C05086,Daniel Martinez,23,F,Riffa,Email,0.05,77
C05087,Erica Hansen,59,M,Muharraq,App,0.84,49
C05088,Kimberly Johnson,26,F,Isa Town,SMS,0.48,57
C05089,Steven Hardy,46,M,Muharraq,Call,0.52,33
C05090,Brittany Patrick,38,F,Muharraq,Email,0.5,54
C05091,Erika Adkins,27,F,Isa Town,SMS,0.68,38
C05092,Melissa Vasquez,59,M,Riffa,App,0.47,56
C05093,Carla Martinez,28,M,Isa Town,Email,0.34,0
C05094,Jennifer Bradshaw,40,M,Muharraq,App,0.37,3
C05095,Jacob Mcdonald,39,M,Muharraq,Call,0.4,40
C05096,Jose Burke,28,F,Riffa,Call,0.07,54
C05097,Selena Webster,56,M,Muharraq,App,0.55,77
C05098,Ricky Ruiz,22,M,Manama,Call,0.5,100
C05099,Ashley Byrd,62,F,Muharraq,SMS,0.09,41
C05100,Jason Hudson,25,F,Manama,Call,0.55,39
C05101,Jesse Strickland,23,M,Riffa,App,0.19,40
C05102,Bryan Smith,46,F,Riffa,Email,0.85,32
C05103,Steve Johnson,45,F,Riffa,Call,0.27,50
C05104,Shannon Zamora,48,F,Isa Town,Call,0.04,22
C05105,Alice Brewer,39,M,Manama,Email,0.54,37
C05106,Marie Hobbs,61,F,Isa Town,Call,0.83,12
C05107,Mark Thomas,49,M,Riffa,SMS,0.49,16
C05108,Susan Edwards,40,F,Muharraq,Call,0.5,87
C05109,Kimberly Cooper,59,M,Isa Town,Call,0.48,77
C05110,Melissa Wilson,47,M,Manama,Call,0.22,6
C05111,Amy Harris,34,M,Manama,Call,0.22,99
C05112,Mariah Macdonald,27,F,Riffa,Email,0.43,17
C05113,Brent Cannon,30,M,Riffa,SMS,0.01,49
C05114,James Summers,52,F,Riffa,App,0.15,69
C05115,Jeffrey Wright,43,M,Isa Town,Email,0.74,2
C05116,Maria Khan,35,M,Isa Town,Call,0.86,89
C05117,Stephanie Little,49,F,Manama,App,0.02,14
C05118,Jimmy Fox,36,M,Muharraq,Email,0.53,52
C05119,Timothy Wallace,24,M,Riffa,Email,0.78,28
C05120,John Alvarez,33,F,Riffa,Call,0.49,84
C05121,Shannon Frank,18,F,Isa Town,Call,0.4,67
C05122,Kathleen Lopez,37,M,Isa Town,Email,0.07,48
C05123,Emily Moore,25,M,Muharraq,SMS,0.77,30
C05124,Derrick House,50,F,Muharraq,App,0.75,99
C05125,Randall Lopez,26,M,Muharraq,App,0.35,52
C05126,Rachel Brown,37,M,Muharraq,App,0.47,15
C05127,Theresa King,25,F,Manama,App,0.37,98
C05128,Eddie Lopez,45,F,Muharraq,Call,0.74,76
C05129,Pamela Alvarado,41,F,Isa Town,Email,0.29,49
C05130,Holly Herrera,20,F,Muharraq,App,0.61,48
C05131,David Jordan,33,F,Muharraq,Email,0.27,85
C05132,Kristen Ball MD,26,M,Isa Town,SMS,0.48,81
C05133,Gabriel Page,46,F,Manama,SMS,0.13,62
C05134,Paul Wood,24,M,Isa Town,SMS,0.39,95
C05135,Alison Strickland,28,M,Riffa,Email,0.22,83
C05136,Jaime Bowen,54,F,Muharraq,Call,0.75,19
C05137,James Yates,51,F,Manama,App,0.99,36
C05138,David Norman,48,M,Muharraq,Email,0.82,81
C05139,Diane Stanley,55,M,Isa Town,App,0.94,39
C05140,Jessica Hood,62,M,Manama,SMS,0.24,21
C05141,Karen Sanford,18,M,Muharraq,App,0.97,56
C05142,Sandra Leonard,27,M,Riffa,SMS,0.41,30
C05143,Daniel Cruz,65,M,Manama,App,0.9,73
C05144,Leslie Ramirez,50,F,Muharraq,App,0.69,48
C05145,Michael Stevens,47,F,Riffa,App,0.02,96
C05146,John Lloyd,48,M,Muharraq,Email,0.56,74
C05147,David Mcdonald,34,F,Manama,Email,0.52,74
C05148,Rachel Davis,31,M,Manama,Email,0.81,89
C05149,Louis Day,63,M,Muharraq,Call,0.64,12
C05150,Jesse Ball,54,F,Manama,Call,0.84,80
C05151,Amber Gonzales,40,M,Isa Town,SMS,0.37,55
C05152,Richard Farley,41,M,Isa Town,Call,0.84,95
C05153,Molly Casey,35,F,Manama,SMS,0.73,12
C05154,David Morgan,63,M,Isa Town,Email,0.62,68
C05155,Nicole Barker,43,F,Riffa,Email,0.47,55
C05156,Justin Green,54,F,Riffa,Call,0.91,93
C05157,Dr. Brandy Alexander,56,F,Riffa,App,0.61,72
C05158,Grant Christensen,28,F,Isa Town,Call,0.69,94
C05159,Melinda Nelson,37,F,Muharraq,Call,0.2,8
C05160,Charles Marquez,37,F,Riffa,App,0.46,23
C05161,Brian Smith,21,M,Manama,SMS,0.25,61
C05162,Jaclyn Parker,31,M,Manama,App,0.95,41
C05163,Debra Hall,20,F,Riffa,SMS,0.89,31
C05164,Ashley Mckay,50,M,Isa Town,App,0.88,44
C05165,Nathan Garcia,51,F,Riffa,App,0.37,12
C05166,Monica Summers,55,M,Muharraq,SMS,0.62,12
C05167,Elijah Clark,44,F,Riffa,SMS,0.06,9
C05168,Robert Kennedy,37,M,Manama,Call,0.28,95
C05169,Alan Riley,44,F,Riffa,App,0.57,46
C05170,Jennifer Collins,58,M,Manama,Email,0.59,18
C05171,Justin Nguyen,26,F,Isa Town,Call,0.81,10
C05172,John Jordan,58,M,Manama,SMS,0.86,25
C05173,Patrick Young,62,M,Manama,SMS,0.68,60
C05174,Denise Hunter,47,M,Riffa,Call,0.22,45
C05175,Dr. Robert Scott,61,F,Riffa,SMS,0.85,4
C05176,Ashley King,51,F,Muharraq,Email,0.4,61
C05177,Donald Martin,33,M,Riffa,App,0.32,12
C05178,Derek Dawson,18,M,Isa Town,App,0.67,4
C05179,Kelly Walker,28,F,Isa Town,App,0.45,46
C05180,Rodney Edwards,60,F,Riffa,SMS,0.6,44
C05181,Nicholas Fisher,58,F,Muharraq,SMS,0.16,76
C05182,Tiffany Wells,33,M,Isa Town,App,0.23,57
C05183,Brandi Kelley,38,M,Muharraq,SMS,0.63,35
C05184,Audrey Long,50,F,Muharraq,SMS,0.54,81
C05185,Tyler Novak,30,F,Riffa,SMS,0.54,56
C05186,Hannah Osborne,50,F,Isa Town,App,0.21,0
C05187,Christina Black,65,F,Isa Town,App,0.7,45
C05188,Autumn Brown,46,F,Muharraq,Call,0.81,60
C05189,James Diaz,57,M,Manama,Call,0.18,59
C05190,Anthony Weber,61,F,Manama,Email,0.73,46
C05191,Kristen Nguyen,61,F,Muharraq,Call,0.01,43
C05192,Renee Collins,29,F,Isa Town,Call,0.38,42
C05193,Lynn Morales,46,F,Muharraq,App,0.26,3
C05194,John Harris,37,F,Riffa,Email,0.9,7
C05195,Tony Coleman,36,M,Isa Town,Call,0.27,49
C05196,Brittany Herrera,55,M,Muharraq,Call,0.34,6
C05197,Laurie Robertson,56,M,Isa Town,Call,0.83,38
C05198,Alexis Gomez,55,F,Manama,Email,0.0,32
C05199,John Yang,43,F,Manama,Email,0.04,2
C05200,Julie Black,49,F,Riffa,App,0.34,75
C05201,Jose Shepherd,56,F,Manama,Email,0.44,78
C05202,Timothy Payne,36,M,Muharraq,Email,0.51,13
C05203,Sarah Bautista,36,F,Muharraq,Call,0.91,39
C05204,Mr. Daniel Smith,23,F,Riffa,Email,0.59,55
C05205,Gary Nichols,42,F,Muharraq,Call,0.04,24
C05206,Anthony Taylor,64,M,Riffa,SMS,0.71,11
C05207,Ricky Hamilton,20,M,Muharraq,Call,0.94,71
C05208,Cynthia Ward,59,M,Isa Town,App,0.75,68
C05209,Tommy Price,57,F,Muharraq,Email,0.55,34
C05210,Timothy Conrad,46,M,Isa Town,App,0.08,49
C05211,Amber Clayton,46,F,Muharraq,Call,0.82,30
C05212,Sheryl Munoz,53,M,Manama,Call,0.31,95
C05213,Christopher Castaneda,63,F,Manama,Call,0.48,78
C05214,Jessica Norris,61,M,Isa Town,App,0.73,52
C05215,Marcus Ross,29,F,Isa Town,App,0.01,69
C05216,Stacey Jones,41,F,Muharraq,SMS,0.62,4
C05217,Hannah Johns,31,F,Manama,App,0.74,69
C05218,John Davis,38,F,Manama,SMS,0.22,57
C05219,Trevor Payne,25,F,Riffa,Email,0.24,14
C05220,Terri Ruiz,48,M,Riffa,App,0.14,63
C05221,Ashley Turner,51,M,Manama,App,1.0,30
C05222,Ashley Robinson,52,M,Riffa,SMS,0.64,99
C05223,Nicole Sparks,57,M,Isa Town,SMS,0.76,93
C05224,Heather Steele,36,F,Manama,Email,0.86,69
C05225,Kristi Smith,33,F,Muharraq,Call,0.16,8
C05226,Shawn Lopez,61,M,Riffa,Call,0.45,3
C05227,Robert Jackson,35,F,Muharraq,Email,0.14,59
C05228,Rhonda Kelly,59,M,Isa Town,Email,0.05,16
C05229,Nancy Johnson,42,M,Isa Town,SMS,0.27,26
C05230,Anthony Holland,54,M,Muharraq,Call,0.39,89
C05231,Karen Ramos,52,M,Muharraq,Email,0.6,34
C05232,Marcia Sanders,60,M,Muharraq,App,0.74,55
C05233,Kristopher Cole,18,M,Muharraq,SMS,0.09,17
C05234,Antonio Morrison,37,F,Isa Town,Email,0.32,60
C05235,Keith Andrews,18,M,Manama,Email,0.31,90
C05236,Nathaniel Fuller,29,F,Isa Town,App,0.63,17
C05237,Olivia Garcia,43,M,Muharraq,Call,0.37,29
C05238,Blake Sawyer,21,M,Isa Town,Call,0.82,37
C05239,Craig Howard,58,F,Isa Town,Email,0.7,48
C05240,Carolyn Taylor,60,F,Riffa,Call,0.52,4
C05241,Drew Lucas,22,M,Muharraq,Call,0.26,92
C05242,Kristen Torres,46,F,Muharraq,App,0.08,54
C05243,Cheryl Sherman,56,M,Isa Town,SMS,0.28,55
C05244,Christie Wilson,25,M,Manama,Call,0.92,66
C05245,Carl Welch,29,F,Muharraq,SMS,0.76,73
C05246,Ronald Clements,40,F,Muharraq,SMS,0.04,40
C05247,Jeremy Patel,45,F,Isa Town,Call,0.54,77
C05248,Olivia Campbell,56,F,Manama,App,0.27,67
C05249,Hannah Richards,32,F,Muharraq,Email,0.53,23
C05250,Brianna Bell,31,M,Riffa,Call,0.36,54
C05251,Chelsea Rogers,57,M,Isa Town,Call,0.93,34
C05252,Dwayne Carter,57,F,Isa Town,SMS,0.68,20
C05253,Latoya Skinner,40,M,Manama,Call,0.99,0
C05254,Margaret Turner,63,F,Manama,Email,0.47,79
C05255,Olivia Hicks,21,F,Manama,SMS,0.31,14
C05256,Morgan Cameron,26,F,Riffa,SMS,0.29,60
C05257,Sarah Horton,45,F,Manama,SMS,0.9,65
C05258,Dennis Herman,62,F,Manama,SMS,0.55,50
C05259,Angel Nguyen,55,F,Manama,Call,0.89,39
C05260,Roger Cabrera,41,F,Isa Town,Call,0.92,15
