customer_id,name,account_type,balance_bhd,join_date
CF05412,Tiffany Hughes,Savings,24208.45,2017-10-25
CF05413,Adam Gay,Checking,44024.17,2021-11-24
CF05414,Randall Le,Savings,26975.77,2025-06-09
CF05415,Andrew Gonzalez,Savings,26276.73,2020-02-25
CF05416,Melissa Valdez,Checking,10528.98,2023-04-16
CF05417,Jerome Kane,Savings,36576.52,2018-12-04
CF05418,Gavin Shelton,Business,4683.03,2017-11-11
CF05419,Brent Zhang,Savings,9396.01,2018-04-06
CF05420,Joseph Hawkins,Business,45622.97,2020-12-21
CF05421,Samantha Williamson,Savings,34194.39,2024-09-07
CF05422,Scott Wheeler,Savings,21737.85,2023-12-22
CF05423,Bradley Bullock,Business,24232.67,2016-01-25
CF05424,Gregory Reed,Business,9441.67,2016-03-23
CF05425,Robert Wilson,Savings,45059.35,2023-11-13
CF05426,Taylor Russell,Savings,2704.96,2019-09-07
CF05427,Morgan Oconnell,Checking,20125.6,2023-04-17
CF05428,Richard Mckinney,Savings,5498.21,2018-02-09
CF05429,Nichole Hayes,Savings,35979.12,2020-08-03
CF05430,Stephen Hurst,Savings,41290.11,2024-12-05
CF05431,Jenna Oliver,Checking,31005.46,2018-04-01
CF05432,Joy Wyatt,Business,29819.84,2016-10-23
CF05433,Stacy Coleman,Checking,41264.6,2016-10-19
CF05434,Christina Young,Savings,1664.92,2021-10-03
CF05435,James Jimenez,Savings,17891.11,2019-12-07
CF05436,Danielle Smith,Savings,26847.3,2020-07-15
CF05437,George Cooper,Checking,34060.4,2017-08-30
CF05438,Heather Gonzales,Checking,49928.99,2022-03-19
CF05439,Timothy Carlson,Business,3997.55,2023-11-20
CF05440,Pamela Rogers,Business,45925.39,2022-12-27
CF05441,Leonard Price,Business,5764.98,2016-09-10
CF05442,Jennifer York,Checking,40957.55,2025-03-04
CF05443,Dustin Anderson,Checking,27912.38,2023-05-13
CF05444,William Castaneda,Business,15487.09,2020-02-08
CF05445,David Serrano,Savings,33597.09,2018-02-01
CF05446,Jennifer Ward,Checking,49330.34,2020-11-21
CF05447,Rebekah Russell,Business,47196.4,2021-01-27
CF05448,Mike Parker DDS,Savings,20727.34,2018-08-03
CF05449,Jessica Rivera,Checking,4002.52,2018-10-27
CF05450,Michelle Miller,Checking,18175.34,2019-09-23
CF05451,Barry Estes,Checking,43768.99,2024-05-08
CF05452,John Austin,Business,5001.82,2025-06-25
CF05453,William Taylor,Checking,39082.76,2025-01-24
CF05454,Robert Williams,Savings,32896.58,2022-05-20
CF05455,Keith Hill,Business,5538.88,2020-05-06
CF05456,Joann Moses,Savings,43588.83,2020-12-05
CF05457,Angela Gibbs,Business,43076.34,2019-07-03
CF05458,Courtney Reynolds,Checking,31749.27,2017-05-08
CF05459,Daniel Spence,Business,28992.97,2021-02-12
CF05460,Crystal Johnston,Business,3967.9,2020-02-06
CF05461,Jenny Washington,Business,8648.19,2019-08-21
CF05462,John Greer,Checking,27204.39,2019-09-14
CF05463,Daniel Duncan,Checking,41035.63,2016-11-28
CF05464,Brittany Henderson,Checking,16226.6,2019-07-26
CF05465,Erica Phillips,Checking,26647.33,2022-02-01
CF05466,Jacob Reeves,Savings,19637.63,2021-12-12
CF05467,Jacob Jackson,Business,40689.0,2025-06-17
CF05468,Alan Shaw,Checking,13745.68,2021-10-21
CF05469,Amanda Reyes,Business,41227.91,2016-08-22
CF05470,Jill Lee,Checking,6492.83,2024-11-30
CF05471,Lisa Ross,Savings,19155.32,2018-11-08
CF05472,Amanda Compton,Business,25627.66,2019-07-15
CF05473,Steven Fuentes,Business,40525.86,2020-10-23
CF05474,Brandon Garner,Checking,49761.71,2017-05-19
CF05475,Matthew Griffin,Business,25728.3,2019-05-30
CF05476,Joseph Silva,Savings,4642.07,2024-01-01
CF05477,Brianna Wolfe,Savings,752.97,2021-08-22
CF05478,Robert Ochoa,Checking,27301.19,2019-11-07
CF05479,Mary Gonzalez,Checking,28040.44,2023-12-17
CF05480,Shannon Shepherd,Savings,34994.06,2017-09-04
CF05481,Michael Benton,Business,790.84,2023-05-04
CF05482,Mark Harris,Business,44040.33,2017-03-10
CF05483,Meghan Dunlap,Savings,15409.26,2021-12-15
CF05484,Emily Mitchell,Savings,33804.32,2023-02-26
CF05485,Kirk Maldonado,Business,21489.01,2016-01-16
CF05486,George Miller,Checking,42933.76,2016-11-02
CF05487,Kevin Schmidt,Business,30997.47,2024-05-28
CF05488,Nicole Henry,Savings,36003.14,2023-07-02
CF05489,Richard Hicks,Checking,41059.54,2020-05-29
CF05490,Dr. Trevor Ruiz Jr.,Business,39419.25,2016-08-02
CF05491,Henry Mejia,Checking,32781.26,2023-01-16
CF05492,Miranda Carrillo,Checking,7956.35,2021-03-11
CF05493,Anna Beck DDS,Savings,14629.63,2016-06-14
CF05494,Michael Wade,Savings,47033.75,2021-11-28
CF05495,Mark Perez,Savings,8654.53,2022-06-02
CF05496,Shannon Mathews,Checking,48842.9,2024-12-17
CF05497,Dr. Amanda Dillon,Business,26454.08,2017-02-17
CF05498,Megan Marshall,Savings,7052.63,2022-10-01
CF05499,Susan Anderson,Checking,38932.01,2024-06-14
CF05500,Noah Dunn,Savings,38288.03,2020-09-24
CF05501,Clarence Mccarthy,Business,29533.27,2017-12-31
CF05502,Casey Mckinney,Savings,29883.29,2018-04-29
CF05503,Krista Myers,Savings,37392.91,2018-09-19
CF05504,Helen Anderson MD,Checking,37467.18,2019-06-24
CF05505,Julie Wright,Savings,12232.99,2020-05-05
CF05506,Sarah Mueller,Checking,30751.73,2024-02-06
CF05507,Ashlee Burgess,Checking,15788.99,2016-08-05
CF05508,Jade Walker,Checking,5746.62,2023-02-08
CF05509,Ryan Thompson,Checking,12637.81,2023-05-31
CF05510,Christine Ballard,Business,30263.6,2017-04-20
CF05511,Alexander Tate,Savings,44409.03,2017-06-23
CF05512,Denise Daniels,Savings,45748.07,2023-07-15
CF05513,Nicole Banks,Business,30880.2,2024-01-27
CF05514,Christopher Valencia,Checking,22519.16,2018-01-16
CF05515,Brandy Smith,Savings,34618.5,2019-12-26
CF05516,Austin Lee,Savings,44006.46,2020-05-27
CF05517,Samantha Park,Savings,11721.29,2025-04-29
CF05518,Kenneth Bennett,Savings,48605.9,2016-09-15
CF05519,William Campbell,Checking,34666.85,2020-02-24
CF05520,Michelle Lopez,Checking,33816.43,2020-02-21
CF05521,Anthony Malone,Business,38771.42,2023-04-03
CF05522,Patrick Jefferson,Checking,24543.99,2021-12-09
CF05523,Justin Cunningham,Checking,35238.69,2017-08-31
CF05524,Shannon Cunningham,Business,28369.94,2021-11-17
CF05525,Maria Torres,Savings,20496.26,2020-04-12
CF05526,Zachary Mills,Checking,10824.75,2024-03-09
CF05527,Brandon Price,Checking,24678.4,2025-02-23
CF05528,Cynthia Norris,Business,33214.5,2016-02-09
CF05529,Christina Roberts,Checking,42010.23,2023-12-04
CF05530,Gabriel Moore,Savings,244.34,2022-04-20
CF05531,Juan Cox,Savings,6595.66,2015-12-23
CF05532,Anna Watkins,Business,9136.91,2018-08-16
CF05533,Elizabeth Garcia,Savings,37644.59,2021-11-12
CF05534,Chris Trevino,Business,15568.97,2017-04-24
CF05535,Michael Crawford,Savings,33413.61,2018-03-13
CF05536,John Beasley,Checking,13453.84,2020-02-02
CF05537,Elizabeth Stewart DDS,Business,20466.88,2025-08-23
CF05538,Joshua Brown,Savings,8062.01,2016-11-27
CF05539,Tammy Gonzalez,Checking,27003.66,2020-09-03
CF05540,Heather Simpson,Business,43065.15,2020-12-27
CF05541,Kathleen Hubbard,Business,17677.26,2024-05-04
CF05542,Tara Camacho,Savings,24400.08,2017-01-31
CF05543,Angela Perkins,Business,28881.43,2020-12-03
CF05544,Aaron Lara,Savings,12261.05,2022-04-18
CF05545,Jessica Scott,Business,32798.27,2016-06-20
CF05546,David Miller,Business,48366.89,2019-02-25
CF05547,Kristine Snyder,Savings,19474.45,2020-05-29
CF05548,Timothy Norman,Savings,15026.11,2018-08-02
CF05549,Brian Brandt,Checking,45914.03,2022-05-11
CF05550,Alice Watson,Checking,27449.67,2022-07-14
CF05551,Rachel Martin,Business,7850.08,2024-03-17
CF05552,James Hill,Savings,26155.85,2021-07-27
CF05553,Angelica Carlson,Savings,25638.29,2020-04-22
CF05554,Theodore Graves,Savings,45540.39,2016-09-03
CF05555,Jennifer Graham,Business,25591.04,2023-08-07
CF05556,James Martin,Checking,10600.41,2020-11-12
CF05557,Tara Davidson,Checking,16736.74,2021-12-18
CF05558,Walter Wilson,Savings,39569.98,2022-08-16
CF05559,Rachael Johnson,Business,27083.26,2023-10-30
CF05560,Amber Ford,Business,7270.95,2016-03-03
CF05561,Jamie Knox MD,Checking,10247.55,2021-08-11
CF05562,Mr. Douglas Garza,Savings,17580.51,2021-07-20
CF05563,Mary Thompson,Business,45407.17,2016-06-09
CF05564,Samantha Ellis,Checking,7883.53,2023-02-14
CF05565,Christian Mejia,Business,7495.82,2016-05-20
CF05566,Richard Diaz,Checking,32726.86,2020-05-01
CF05567,Angela Castro,Business,33027.39,2020-11-05
CF05568,Jennifer Jones,Checking,15829.1,2022-06-25
CF05569,Stephen King,Business,32628.62,2021-04-09
CF05570,Dr. Yolanda Campbell,Checking,41152.61,2022-07-08
CF05571,Heather Hernandez,Business,19496.21,2019-12-22
CF05572,Jose Donaldson,Checking,9321.37,2021-10-11
CF05573,Steven Green,Checking,36107.71,2020-06-21
CF05574,Mrs. Jennifer Hunter,Savings,45548.84,2024-08-15
CF05575,Pamela Miller,Business,5879.89,2018-09-02
CF05576,Lisa Sheppard,Business,15391.54,2015-11-23
CF05577,Alexander Cowan,Savings,19737.53,2024-06-04
CF05578,Desiree Ramirez,Savings,41898.02,2024-12-05
CF05579,Mark Acosta,Business,27660.42,2020-05-24
CF05580,Paul Ellis,Checking,36546.71,2022-02-07
CF05581,Rachel Arnold,Checking,5728.79,2019-07-04
CF05582,Benjamin Mccarty,Checking,3735.23,2015-11-16
CF05583,Johnathan Price,Savings,7122.26,2018-05-17
CF05584,Mr. Brandon Olson DDS,Business,1136.15,2022-12-31
CF05585,Sara Wise,Checking,43533.7,2021-09-19
CF05586,John Sanders,Business,19859.98,2022-03-20
CF05587,Gregory Mcmillan,Business,25629.34,2021-04-24
CF05588,Connor Ochoa,Business,5157.65,2018-09-21
CF05589,Sydney Hendrix,Checking,44491.9,2019-05-01
CF05590,Scott Raymond,Business,26424.93,2016-07-09
CF05591,Haley Hood,Business,32268.65,2023-05-05
CF05592,Katherine Villanueva,Checking,3530.69,2017-09-29
CF05593,Brian Brady,Business,30774.58,2018-04-26
CF05594,Gary Quinn,Savings,29618.75,2024-09-17
CF05595,Jessica Hurley,Checking,21187.76,2017-12-16
CF05596,Amy Lynn,Savings,6121.16,2017-11-25
CF05597,Kevin Espinoza,Savings,25354.81,2023-07-20
CF05598,Brandon Phillips,Savings,3439.09,2018-12-16
CF05599,Emily Jones,Savings,41089.54,2025-07-25
CF05600,Todd Garcia,Savings,13119.05,2017-04-19
CF05601,Scott Young,Savings,20936.3,2018-03-09
CF05602,Logan Harper,Business,9682.08,2019-11-06
CF05603,Kelly Morgan,Business,25524.63,2018-08-31
CF05604,Christopher Dunlap,Savings,5022.83,2016-10-18
CF05605,Gabrielle Davis,Checking,49806.4,2019-08-22
CF05606,Stacey Bryant,Business,1246.89,2020-04-10
CF05607,William Wells,Savings,48632.0,2016-05-10
CF05608,Robin Potter,Business,35671.78,2023-08-11
CF05609,Christopher Morgan,Checking,36497.39,2016-02-06
CF05610,Vicki Bennett,Checking,26223.34,2020-12-12
CF05611,Tammy Blackburn,Savings,10487.82,2022-02-05
CF05612,Alicia Knight,Savings,31071.17,2022-09-24
CF05613,Jennifer Archer,Business,21103.53,2017-08-10
CF05614,Jeffrey Thomas,Checking,25710.82,2020-09-12
CF05615,Jessica Simmons,Checking,6809.73,2016-04-09
CF05616,Ashley Hernandez,Savings,43830.94,2024-03-31
CF05617,Angela Fletcher,Business,13266.1,2016-12-08
CF05618,Herbert Campbell,Business,38983.12,2023-03-12
CF05619,Brandon James,Business,14979.48,2022-03-13
CF05620,Jordan Saunders,Savings,45824.3,2017-09-24
CF05621,Sonya Jones,Checking,13386.29,2024-05-22
CF05622,Thomas Cantrell,Savings,27747.79,2019-05-18
CF05623,Dylan Velazquez,Business,41628.76,2017-11-11
CF05624,Kimberly Mills,Business,16899.43,2022-08-13
CF05625,Stephen Jackson,Business,3962.21,2020-07-10
CF05626,Michael Jordan,Savings,23468.63,2020-02-08
CF05627,Anna Griffin,Checking,42211.83,2025-05-30
CF05628,Annette Lee,Checking,7986.83,2023-02-02
CF05629,Jill Casey,Savings,34200.51,2020-01-20
CF05630,Mark Spears,Savings,21854.7,2023-10-28
CF05631,Mr. Joseph Ortiz,Checking,24484.7,2019-09-02
CF05632,Alan Adkins,Checking,25285.87,2021-03-26
CF05633,Lee Roberts,Business,33115.65,2016-02-24
CF05634,Rachel Morrow,Business,27024.79,2022-07-16
CF05635,Jeffrey Ingram,Savings,435.35,2018-09-08
CF05636,John Meza,Business,21250.13,2023-04-11
CF05637,Jade Shaffer,Savings,45650.92,2018-04-19
CF05638,Benjamin Gates,Business,45729.02,2017-05-13
CF05639,Tamara Dennis,Savings,16690.69,2025-09-17
CF05640,Jeremy Pena,Business,28688.86,2021-11-25
CF05641,Patricia Brown,Savings,37712.17,2024-04-04
CF05642,Brenda Gibson,Checking,44030.29,2023-01-10
CF05643,Thomas Lopez,Business,44428.51,2019-04-30
CF05644,Ronald Kane,Savings,45684.22,2025-06-09
CF05645,William Casey,Savings,46047.03,2018-09-14
CF05646,Mitchell Osborne,Business,4489.06,2018-01-27
CF05647,Steven Simmons V,Savings,31566.12,2019-12-03
CF05648,Lisa Harris,Business,35870.6,2022-05-18
CF05649,Robin Barnes,Checking,7156.49,2017-07-08
CF05650,Trevor Foster,Business,1466.02,2015-12-10
CF05651,Erik West,Business,25444.21,2021-09-21
CF05652,Sharon Vargas,Checking,49539.06,2019-05-21
CF05653,Michael Bonilla,Savings,13829.5,2019-01-18
CF05654,Julie Ray,Savings,15644.37,2017-06-05
CF05655,Nancy Robinson,Checking,36894.82,2016-04-15
CF05656,Julie Fleming,Savings,29802.16,2021-06-10
CF05657,David Jones,Savings,37559.33,2017-08-26
CF05658,Taylor Middleton,Checking,19383.12,2018-10-24
CF05659,Tyler Mcpherson,Business,17313.45,2019-12-08
CF05660,Danny White,Savings,44888.54,2018-10-13
CF05661,Nicole Davis,Checking,3857.39,2019-07-11
CF05662,Terry Evans,Business,48519.5,2019-01-30
CF05663,Jennifer Lambert,Checking,24248.33,2019-05-23
CF05664,Kim Best,Business,3622.37,2016-04-23
CF05665,Theodore Carey,Checking,10275.14,2020-12-13
CF05666,Becky Watkins,Savings,42128.18,2022-05-27
CF05667,Alexis Benson,Savings,11631.44,2023-10-29
CF05668,Julia Williams,Savings,28309.14,2015-12-27
CF05669,Jennifer Dennis,Checking,30297.1,2017-01-07
CF05670,Ann Miller,Savings,24623.04,2024-10-08
CF05671,Anthony Donaldson,Savings,873.81,2021-11-05
CF05672,Shane Simpson,Checking,18685.69,2024-02-05
CF05673,David Rubio,Checking,38288.03,2022-04-09
CF05674,David Cochran,Checking,10649.07,2024-04-11
CF05675,Lori Walter,Business,18145.58,2022-07-01
CF05676,Dawn Pruitt,Checking,26353.48,2022-05-23
CF05677,Howard Kelly,Checking,8483.37,2018-08-20
CF05678,Amanda Higgins,Checking,23872.72,2022-05-08
CF05679,Charles Mcbride,Savings,7210.15,2019-02-22
CF05680,Jeffrey Rogers,Checking,43666.18,2022-09-23
CF05681,Ariana Beck,Checking,5766.58,2024-06-22
CF05682,Anthony Sweeney,Business,298.6,2023-02-24
CF05683,Ashley Lewis,Business,4879.52,2025-08-29
CF05684,Elizabeth Hardy,Savings,45837.45,2019-10-24
CF05685,Micheal Burns,Business,6107.92,2018-08-29
CF05686,Christopher Hester,Checking,32984.14,2017-12-08
CF05687,Daniel Bradshaw,Savings,12260.48,2017-07-29
CF05688,Paul Ramos,Checking,3382.51,2017-03-09
CF05689,Casey Cruz,Business,29274.03,2016-01-28
CF05690,Charles Cross,Savings,42959.6,2017-08-05
CF05691,Jennifer Johnson,Checking,17024.78,2019-07-28
CF05692,Jessica Kelly,Savings,8951.29,2018-09-11
CF05693,Lindsey Foster,Checking,40446.88,2020-08-26
CF05694,Mrs. Lori Adams,Savings,43894.37,2023-02-01
CF05695,Briana Jones,Business,29861.83,2021-07-02
CF05696,Joseph Brown,Savings,36308.34,2024-10-15
CF05697,John Bryant,Business,26208.38,2019-04-22
CF05698,Rebekah Contreras,Savings,29162.08,2023-11-20
CF05699,Samuel Lee,Business,16126.48,2022-10-28
CF05700,Rhonda Norton,Savings,35215.89,2022-08-19
CF05701,Sydney Howard,Checking,42889.47,2018-03-08
CF05702,James Harvey,Business,40492.48,2021-07-02
CF05703,Stanley Anderson,Checking,29069.59,2021-08-30
CF05704,David Molina,Business,30898.53,2018-10-03
CF05705,Brian Soto,Savings,44984.15,2016-02-12
CF05706,Jasmine Hamilton,Business,39478.45,2020-04-08
CF05707,Rebecca Glenn,Savings,28782.19,2019-02-05
CF05708,Dawn Velasquez,Savings,9978.39,2024-03-17
CF05709,Melanie Oliver,Checking,25369.52,2017-02-24
CF05710,Scott Hill,Business,5568.38,2022-08-14
CF05711,Thomas Dominguez,Checking,13074.22,2025-09-12
CF05712,Brent Pacheco,Checking,44582.4,2021-11-20
CF05713,Sheryl Harvey,Business,1490.62,2019-09-17
CF05714,Nicole Lamb,Checking,38059.23,2018-05-04
CF05715,Michael Rogers,Checking,30233.15,2020-10-04
CF05716,Nicholas Long,Checking,15308.68,2021-03-06
CF05717,Phillip Cooley,Business,49987.11,2016-04-10
CF05718,Sarah Santiago,Business,27131.87,2015-11-18
CF05719,Joseph Mccullough,Savings,28992.18,2018-08-15
CF05720,Robert Rivera,Savings,13563.8,2022-07-27
CF05721,Richard Bennett,Checking,6305.48,2022-10-15
CF05722,Aaron Duran,Checking,19541.18,2025-02-25
CF05723,Mary Hansen,Savings,46429.21,2022-02-01
CF05724,Thomas Ingram,Business,6846.11,2024-04-09
CF05725,David Powell,Checking,42163.53,2016-01-29
CF05726,Donald Beck,Savings,41539.43,2016-10-31
CF05727,Jared Valdez,Checking,21569.28,2015-11-19
CF05728,John Powell,Checking,4578.27,2019-04-03
CF05729,Corey Murphy,Checking,10540.93,2021-03-30
CF05730,Caleb Sullivan,Checking,21490.95,2018-10-09
CF05731,Taylor Cortez,Business,11129.28,2022-11-28
CF05732,Andrew Martinez,Savings,26769.56,2022-02-16
CF05733,Curtis Austin,Savings,40583.6,2016-04-05
CF05734,Dawn Mcclain,Business,21287.19,2017-05-28
CF05735,Christy Barker,Business,32247.18,2025-06-13
CF05736,Matthew Reed,Business,21695.75,2016-04-22
CF05737,James Roach,Checking,13605.94,2020-09-14
CF05738,Andre Adams,Savings,49863.04,2022-03-26
CF05739,Spencer Beasley,Savings,49215.14,2025-02-27
CF05740,Jane Bennett,Checking,36369.03,2021-09-15
CF05741,Mrs. Michelle Benson,Business,42371.08,2022-11-13
CF05742,Jennifer Lewis,Checking,15495.81,2020-03-29
CF05743,Daniel Ware,Business,813.46,2022-10-12
CF05744,Jerome Dunn,Checking,34102.69,2023-03-29
CF05745,Brad Thompson,Checking,40999.48,2022-09-15
CF05746,Angela Velasquez,Savings,22069.85,2025-03-05
CF05747,Deborah Gibson,Checking,25801.38,2023-11-29
CF05748,Jill Green,Business,953.85,2023-04-01
CF05749,Brooke Barnes,Checking,26723.73,2022-10-02
CF05750,Lisa Santos,Business,11885.76,2020-11-20
CF05751,Margaret Reyes,Checking,17007.82,2019-10-08
CF05752,Heidi Wilkins,Business,43497.46,2024-05-31
CF05753,Richard Byrd,Business,48631.34,2019-07-08
CF05754,Alexis Joyce,Business,36357.72,2019-10-10
CF05755,Desiree Anderson,Checking,25433.38,2023-12-06
CF05756,Wendy Hill,Checking,45254.49,2022-03-09
CF05757,Gary Hess,Savings,38475.03,2018-03-17
CF05758,John Wilkerson,Business,33243.44,2019-02-11
CF05759,Mary Chavez,Checking,35881.81,2016-03-31
CF05760,Raymond Thompson,Business,25840.95,2023-12-27
CF05761,Nancy Flynn,Business,14033.81,2019-06-14
CF05762,Mrs. Robin Martin,Checking,39181.7,2017-04-11
CF05763,Miss Jessica Weeks,Savings,22453.69,2022-09-17
CF05764,Denise Perry,Checking,9108.09,2023-01-02
CF05765,Lucas Frederick,Savings,40824.02,2021-12-29
CF05766,Gabriela Moss,Business,18738.0,2023-10-19
CF05767,Maria Bishop,Business,11502.54,2019-06-20
CF05768,Rachael Farley,Savings,5705.58,2016-08-17
CF05769,Virginia Barber,Checking,19493.88,2016-03-03
CF05770,Mark Richard,Business,16503.69,2022-10-28
CF05771,Jeremy Burns,Savings,24045.55,2023-11-21
CF05772,Jonathan Anderson,Savings,18777.95,2024-07-07
CF05773,John Thomas,Business,39943.58,2021-07-09
CF05774,Benjamin Sanchez,Savings,33052.17,2016-01-20
CF05775,Janet Clark,Checking,4438.67,2018-08-24
CF05776,Mark Moore,Business,4133.74,2019-12-10
CF05777,Janice Davis,Checking,3255.66,2016-11-16
CF05778,Timothy Bowen,Checking,26233.2,2020-12-14
CF05779,Eric Reese,Business,1280.17,2015-11-03
CF05780,Richard Oliver,Savings,20475.15,2020-02-17
CF05781,Karen Lambert,Business,49126.55,2022-12-04
CF05782,William Casey,Checking,17136.99,2016-03-12
CF05783,Wesley Miles,Checking,19701.33,2018-07-07
CF05784,Mark Nash,Checking,24797.04,2019-02-20
CF05785,Travis Rubio,Business,42157.92,2022-03-02
CF05786,Trevor Hicks,Business,44242.55,2025-01-10
CF05787,Jenna Martinez,Savings,37510.85,2019-05-15
CF05788,Kimberly Frazier,Checking,29206.9,2025-05-27
CF05789,Katherine Lopez,Savings,41449.02,2021-11-24
CF05790,James Daniels,Savings,3578.12,2018-06-27
CF05791,Roger Green,Business,451.42,2020-09-09
CF05792,Stephanie Rios,Business,14265.45,2022-11-29
CF05793,Joseph Bryant,Business,37717.27,2019-11-20
CF05794,Christie Green,Savings,49042.56,2023-01-09
CF05795,Gabriel Ruiz,Business,41610.1,2016-09-19
CF05796,Thomas Mooney,Savings,10034.8,2020-12-03
CF05797,Carl Hatfield,Savings,2715.5,2016-06-08
CF05798,Todd French,Checking,2082.7,2022-03-01
CF05799,Donna Fuller MD,Business,21339.39,2018-07-19
CF05800,Sarah Watts,Checking,5298.81,2025-02-15
CF05801,Paula Spencer,Checking,35973.77,2019-06-10
CF05802,Sarah Brown,Savings,9373.72,2020-10-20
CF05803,Veronica Rodriguez,Savings,7957.21,2017-11-17
CF05804,Jessica Phillips,Business,23052.29,2017-12-29
CF05805,Louis Padilla,Checking,33453.73,2021-07-13
CF05806,Joseph Martinez,Savings,47588.43,2016-05-24
CF05807,Stephanie Jimenez,Business,13869.99,2020-09-13
CF05808,Pamela Hatfield,Savings,48959.65,2019-07-26
CF05809,Hector Bruce,Business,25320.12,2017-03-17
CF05810,William Shaffer,Checking,2845.89,2023-10-24
CF05811,William Burton,Business,15891.37,2019-07-31
CF05812,James Mullen,Checking,35558.95,2016-07-21
CF05813,Cheryl Chaney,Business,8351.18,2020-06-17
CF05814,Dawn Mcdowell,Savings,36469.92,2023-11-07
CF05815,Holly Hart,Checking,29002.57,2018-06-17
CF05816,Todd Meyer,Checking,28502.92,2023-10-31
CF05817,Martha Green,Checking,26246.69,2017-04-17
CF05818,Anthony Gay,Business,11524.91,2024-05-22
CF05819,Melissa Mckee,Business,35610.15,2024-05-09
CF05820,Joshua Roberts,Checking,4567.09,2016-09-21
CF05821,Megan Floyd,Checking,6892.96,2021-01-10
CF05822,Jonathan Villegas,Business,40867.97,2017-12-20
CF05823,Andrea Alexander,Checking,37261.6,2016-03-07
CF05824,Michael Black,Savings,27280.56,2021-04-02
CF05825,Jonathan Walsh,Business,24203.58,2025-04-25
CF05826,Laura Moore,Savings,28131.69,2017-06-06
CF05827,Glenn Perry,Savings,25713.8,2022-08-25
CF05828,Mr. Richard Lopez,Savings,20557.95,2021-01-15
CF05829,Robin Thomas,Checking,4002.68,2018-11-27
CF05830,Thomas Wallace,Business,30850.98,2022-11-27
CF05831,Lauren Cooke,Business,34471.56,2018-10-04
CF05832,Debra Gallagher,Checking,18783.24,2018-07-04
CF05833,Michael Clarke,Checking,48892.15,2019-10-19
CF05834,William Rodriguez,Checking,27680.24,2022-03-08
CF05835,Robin Garcia,Business,10105.14,2024-06-22
CF05836,Helen Hernandez,Savings,31299.26,2024-05-26
CF05837,Madison Fields,Checking,36089.05,2024-09-15
CF05838,Matthew White,Savings,34356.0,2017-10-11
CF05839,Christopher Thompson,Savings,26701.13,2018-09-10
CF05840,Bethany Anderson,Checking,35230.95,2024-02-24
CF05841,Derek Williams,Business,7388.3,2025-06-12
CF05842,Mrs. Dawn Garcia,Checking,19271.61,2018-11-30
CF05843,Karl Newman,Checking,33987.7,2017-10-22
CF05844,Benjamin Obrien,Savings,32372.61,2018-12-07
CF05845,Shannon Foster,Checking,1629.43,2015-12-19
CF05846,Daniel Campbell,Checking,43848.23,2022-04-08
CF05847,Brian Valdez,Business,17429.8,2023-02-26
CF05848,James Williams,Savings,19740.64,2016-02-15
CF05849,Sarah Shelton,Checking,25078.73,2024-12-23
CF05850,Dominique Odonnell,Checking,13940.82,2022-11-16
CF05851,Carol Spencer,Checking,10578.37,2018-06-20
CF05852,Susan Nolan,Checking,20939.41,2018-11-27
CF05853,Alicia Thomas PhD,Checking,775.44,2023-02-20
CF05854,Robert Tucker,Checking,39112.36,2018-07-25
CF05855,Joshua Williams,Business,493.07,2023-09-05
CF05856,Richard Brown,Checking,32711.74,2017-01-14
CF05857,Larry Flynn,Savings,14875.09,2020-02-15
CF05858,Tyler Rodriguez,Savings,13549.86,2021-11-20
CF05859,Gregory Murphy,Business,10867.11,2020-11-14
CF05860,Nicholas Lynn,Savings,23522.07,2016-03-08
CF05861,Mr. Daniel Vincent,Checking,5053.46,2022-05-21
CF05862,Megan Knight,Savings,23686.25,2022-11-16
CF05863,David Mathis,Business,14455.8,2017-05-30
CF05864,Sean Johnson,Business,26670.2,2023-06-01
CF05865,Christopher Newton PhD,Business,2999.96,2016-04-05
CF05866,John Ray,Business,26981.91,2020-05-02
CF05867,Jonathan Weber,Savings,15104.21,2019-09-10
CF05868,Patricia Boyd,Business,9394.62,2023-05-03
CF05869,Melissa Goodman,Checking,7220.82,2017-10-16
CF05870,Ashley Wade,Checking,19611.33,2023-03-17
CF05871,Sandra Howard,Business,8490.74,2017-06-02
CF05872,Sandra Walker,Business,3447.26,2021-11-26
CF05873,John Lewis,Business,13821.04,2019-11-29
CF05874,Becky Fitzgerald,Business,10391.66,2016-01-04
CF05875,Rebecca Reeves,Savings,24988.92,2018-03-13
CF05876,Kelly Riddle,Savings,39051.49,2021-09-23
CF05877,Ashley Melendez,Savings,43361.34,2024-10-17
CF05878,Patrick Callahan,Savings,49112.72,2020-02-28
CF05879,Christian Ferguson,Checking,19723.41,2024-05-20
CF05880,Edward Leblanc,Business,40024.01,2024-07-20
CF05881,Stephen Bennett,Business,27385.49,2020-06-25
CF05882,Erin Foster,Business,21487.13,2018-05-12
CF05883,Michael Sawyer,Checking,41442.76,2023-09-23
CF05884,Cory Sullivan,Savings,32602.19,2020-07-19
CF05885,Michael Austin,Checking,17380.72,2016-11-13
CF05886,Sara Calderon,Savings,40889.66,2016-12-11
CF05887,Kenneth Williams,Savings,48641.36,2016-09-06
CF05888,Adam Bradley,Business,34655.0,2017-03-11
CF05889,Jessica Miller,Checking,42265.04,2016-09-13
CF05890,James Montgomery,Savings,38138.58,2024-01-24
CF05891,Kimberly Buck,Checking,24909.94,2023-10-10
